Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,PCT_SE_A01001_002,PCT_SE_A01001_003,PCT_SE_A01001_004,PCT_SE_A01001_005,PCT_SE_A01001_006,PCT_SE_A01001_007,PCT_SE_A01001_008,PCT_SE_A01001_009,PCT_SE_A01001_010,PCT_SE_A01001_011,PCT_SE_A01001_012,PCT_SE_A01001_013
"06037109400","Census Tract 1094, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037109400","Census Tract 1094",,,,3620,99,218,154,157,104,815,409,598,405,380,236,45,2.73,6.02,4.25,4.34,2.87,22.51,11.3,16.52,11.19,10.5,6.52,1.24
"06037109500","Census Tract 1095, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037109500","Census Tract 1095",,,,3907,258,168,374,128,309,469,549,730,471,270,153,28,6.6,4.3,9.57,3.28,7.91,12,14.05,18.68,12.06,6.91,3.92,0.72
"06037109601","Census Tract 1096.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037109601","Census Tract 1096.01",,,,5042,246,237,175,139,496,860,582,1071,465,472,130,169,4.88,4.7,3.47,2.76,9.84,17.06,11.54,21.24,9.22,9.36,2.58,3.35
"06037109603","Census Tract 1096.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109603",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037109603","Census Tract 1096.03",,,,4038,305,209,187,105,465,751,399,452,581,323,235,26,7.55,5.18,4.63,2.6,11.52,18.6,9.88,11.19,14.39,8,5.82,0.64
"06037109604","Census Tract 1096.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109604",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037109604","Census Tract 1096.04",,,,2721,103,149,135,114,193,347,432,361,408,235,109,135,3.79,5.48,4.96,4.19,7.09,12.75,15.88,13.27,14.99,8.64,4.01,4.96
"06037109700","Census Tract 1097, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037109700","Census Tract 1097",,,,4259,222,223,265,76,289,625,531,602,510,564,260,92,5.21,5.24,6.22,1.78,6.79,14.67,12.47,14.13,11.97,13.24,6.1,2.16
"06037109800","Census Tract 1098, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037109800","Census Tract 1098",,,,4625,210,238,309,84,329,623,658,626,467,557,281,243,4.54,5.15,6.68,1.82,7.11,13.47,14.23,13.54,10.1,12.04,6.08,5.25
"06037111100","Census Tract 1111, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037111100","Census Tract 1111",,,,2965,105,143,163,77,273,295,425,506,396,357,83,142,3.54,4.82,5.5,2.6,9.21,9.95,14.33,17.07,13.36,12.04,2.8,4.79
"06037111201","Census Tract 1112.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037111201","Census Tract 1112.01",,,,3275,165,78,190,201,281,409,451,409,464,317,237,73,5.04,2.38,5.8,6.14,8.58,12.49,13.77,12.49,14.17,9.68,7.24,2.23
"06037111202","Census Tract 1112.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037111202","Census Tract 1112.02",,,,5742,154,185,521,178,323,532,913,1205,818,386,382,145,2.68,3.22,9.07,3.1,5.63,9.27,15.9,20.99,14.25,6.72,6.65,2.53
"06037111204","Census Tract 1112.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111204",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037111204","Census Tract 1112.04",,,,5902,332,255,274,399,371,499,558,1054,697,831,438,194,5.63,4.32,4.64,6.76,6.29,8.45,9.45,17.86,11.81,14.08,7.42,3.29
"06037111205","Census Tract 1112.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111205",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037111205","Census Tract 1112.05",,,,3627,187,153,369,125,259,717,405,575,272,372,143,50,5.16,4.22,10.17,3.45,7.14,19.77,11.17,15.85,7.5,10.26,3.94,1.38
"06037111206","Census Tract 1112.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111206",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037111206","Census Tract 1112.06",,,,4295,256,157,228,129,280,400,401,708,632,714,266,124,5.96,3.66,5.31,3,6.52,9.31,9.34,16.48,14.71,16.62,6.19,2.89
"06037111302","Census Tract 1113.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037111302","Census Tract 1113.02",,,,4967,225,194,201,96,622,828,757,593,694,372,278,107,4.53,3.91,4.05,1.93,12.52,16.67,15.24,11.94,13.97,7.49,5.6,2.15
"06037111303","Census Tract 1113.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111303",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037111303","Census Tract 1113.03",,,,4567,303,169,305,346,286,457,589,971,475,364,186,116,6.63,3.7,6.68,7.58,6.26,10.01,12.9,21.26,10.4,7.97,4.07,2.54
"06037111304","Census Tract 1113.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111304",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037111304","Census Tract 1113.04",,,,3082,153,38,97,72,288,1174,493,248,184,277,58,0,4.96,1.23,3.15,2.34,9.34,38.09,16,8.05,5.97,8.99,1.88,0
"06037111401","Census Tract 1114.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037111401","Census Tract 1114.01",,,,2193,203,88,124,73,133,433,276,312,189,267,43,52,9.26,4.01,5.65,3.33,6.06,19.74,12.59,14.23,8.62,12.18,1.96,2.37
"06037111402","Census Tract 1114.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037111402","Census Tract 1114.02",,,,5998,163,369,444,70,241,1140,904,443,1027,460,417,320,2.72,6.15,7.4,1.17,4.02,19.01,15.07,7.39,17.12,7.67,6.95,5.34
"06037113101","Census Tract 1131.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113101","Census Tract 1131.01",,,,3540,191,95,171,129,283,244,331,446,594,358,424,274,5.4,2.68,4.83,3.64,7.99,6.89,9.35,12.6,16.78,10.11,11.98,7.74
"06037113102","Census Tract 1131.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113102","Census Tract 1131.02",,,,2980,69,191,269,59,191,205,374,265,652,354,260,91,2.32,6.41,9.03,1.98,6.41,6.88,12.55,8.89,21.88,11.88,8.72,3.05
"06037113211","Census Tract 1132.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113211",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113211","Census Tract 1132.11",,,,4138,117,210,116,396,264,347,573,667,544,408,412,84,2.83,5.07,2.8,9.57,6.38,8.39,13.85,16.12,13.15,9.86,9.96,2.03
"06037113212","Census Tract 1132.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113212",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113212","Census Tract 1132.12",,,,2872,154,166,125,116,247,245,481,525,251,268,219,75,5.36,5.78,4.35,4.04,8.6,8.53,16.75,18.28,8.74,9.33,7.63,2.61
"06037113213","Census Tract 1132.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113213",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113213","Census Tract 1132.13",,,,5068,192,372,281,143,314,859,594,641,839,573,157,103,3.79,7.34,5.54,2.82,6.2,16.95,11.72,12.65,16.55,11.31,3.1,2.03
"06037113231","Census Tract 1132.31, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113231",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113231","Census Tract 1132.31",,,,2233,119,78,100,75,138,139,273,469,362,226,214,40,5.33,3.49,4.48,3.36,6.18,6.22,12.23,21,16.21,10.12,9.58,1.79
"06037113232","Census Tract 1132.32, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113232",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113232","Census Tract 1132.32",,,,4777,134,287,137,282,217,452,692,621,1034,522,280,119,2.81,6.01,2.87,5.9,4.54,9.46,14.49,13,21.65,10.93,5.86,2.49
"06037113234","Census Tract 1132.34, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113234",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113234","Census Tract 1132.34",,,,5640,417,395,430,176,419,869,507,559,1002,539,249,78,7.39,7,7.62,3.12,7.43,15.41,8.99,9.91,17.77,9.56,4.41,1.38
"06037113235","Census Tract 1132.35, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113235",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113235","Census Tract 1132.35",,,,1690,40,109,79,62,104,180,216,306,266,245,76,7,2.37,6.45,4.67,3.67,6.15,10.65,12.78,18.11,15.74,14.5,4.5,0.41
"06037113237","Census Tract 1132.37, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113237",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113237","Census Tract 1132.37",,,,4765,432,203,107,203,278,633,598,586,756,530,257,182,9.07,4.26,2.25,4.26,5.83,13.28,12.55,12.3,15.87,11.12,5.39,3.82
"06037113238","Census Tract 1132.38, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113238",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113238","Census Tract 1132.38",,,,4596,263,424,430,118,346,884,530,557,503,389,132,20,5.72,9.23,9.36,2.57,7.53,19.23,11.53,12.12,10.94,8.46,2.87,0.44
"06037113239","Census Tract 1132.39, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113239",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113239","Census Tract 1132.39",,,,2134,39,119,82,123,186,283,335,199,362,175,138,93,1.83,5.58,3.84,5.76,8.72,13.26,15.7,9.33,16.96,8.2,6.47,4.36
"06037113301","Census Tract 1133.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113301","Census Tract 1133.01",,,,4255,70,136,217,54,614,725,523,472,502,408,275,259,1.65,3.2,5.1,1.27,14.43,17.04,12.29,11.09,11.8,9.59,6.46,6.09
"06037113303","Census Tract 1133.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113303",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113303","Census Tract 1133.03",,,,3799,317,128,113,169,258,536,385,547,533,507,159,147,8.34,3.37,2.97,4.45,6.79,14.11,10.13,14.4,14.03,13.35,4.19,3.87
"06037113322","Census Tract 1133.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113322",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113322","Census Tract 1133.22",,,,4761,158,257,250,276,332,523,586,602,733,601,257,186,3.32,5.4,5.25,5.8,6.97,10.99,12.31,12.64,15.4,12.62,5.4,3.91
"06037113323","Census Tract 1133.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113323",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113323","Census Tract 1133.23",,,,3904,203,251,173,134,257,687,917,452,371,399,43,17,5.2,6.43,4.43,3.43,6.58,17.6,23.49,11.58,9.5,10.22,1.1,0.44
"06037113324","Census Tract 1133.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113324",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113324","Census Tract 1133.24",,,,2837,309,473,254,15,101,279,858,185,202,35,116,10,10.89,16.67,8.95,0.53,3.56,9.83,30.24,6.52,7.12,1.23,4.09,0.35
"06037113423","Census Tract 1134.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113423",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113423","Census Tract 1134.23",,,,2845,293,307,86,123,253,334,488,317,333,176,123,12,10.3,10.79,3.02,4.32,8.89,11.74,17.15,11.14,11.7,6.19,4.32,0.42
"06037113424","Census Tract 1134.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113424",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113424","Census Tract 1134.24",,,,3133,183,349,93,35,110,412,544,390,324,265,290,138,5.84,11.14,2.97,1.12,3.51,13.15,17.36,12.45,10.34,8.46,9.26,4.4
"06037113425","Census Tract 1134.25, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113425",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113425","Census Tract 1134.25",,,,4254,220,200,309,327,700,558,496,891,364,151,35,3,5.17,4.7,7.26,7.69,16.46,13.12,11.66,20.94,8.56,3.55,0.82,0.07
"06037113426","Census Tract 1134.26, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113426",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113426","Census Tract 1134.26",,,,2302,77,63,90,94,245,343,318,298,447,137,161,29,3.34,2.74,3.91,4.08,10.64,14.9,13.81,12.95,19.42,5.95,6.99,1.26
"06037113427","Census Tract 1134.27, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113427",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113427","Census Tract 1134.27",,,,2386,166,152,186,46,161,398,538,459,179,82,19,0,6.96,6.37,7.8,1.93,6.75,16.68,22.55,19.24,7.5,3.44,0.8,0
"06037113428","Census Tract 1134.28, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113428",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037113428","Census Tract 1134.28",,,,4120,201,148,344,117,399,739,409,512,699,312,129,111,4.88,3.59,8.35,2.84,9.68,17.94,9.93,12.43,16.97,7.57,3.13,2.69
"06037115101","Census Tract 1151.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037115101","Census Tract 1151.01",,,,5034,89,237,345,185,394,325,538,689,845,883,332,172,1.77,4.71,6.85,3.68,7.83,6.46,10.69,13.69,16.79,17.54,6.6,3.42
"06037115103","Census Tract 1151.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115103",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037115103","Census Tract 1151.03",,,,2606,0,5,0,15,2353,192,26,15,0,0,0,0,0,0.19,0,0.58,90.29,7.37,1,0.58,0,0,0,0
"06037115104","Census Tract 1151.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115104",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037115104","Census Tract 1151.04",,,,4404,101,44,143,107,1197,1065,413,417,491,244,103,79,2.29,1,3.25,2.43,27.18,24.18,9.38,9.47,11.15,5.54,2.34,1.79
"06037115202","Census Tract 1152.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037115202","Census Tract 1152.02",,,,6034,117,161,186,25,1386,1187,779,884,593,497,128,91,1.94,2.67,3.08,0.41,22.97,19.67,12.91,14.65,9.83,8.24,2.12,1.51
"06037115203","Census Tract 1152.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115203",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037115203","Census Tract 1152.03",,,,1929,49,52,54,90,181,252,388,113,329,334,51,36,2.54,2.7,2.8,4.67,9.38,13.06,20.11,5.86,17.06,17.31,2.64,1.87
"06037115204","Census Tract 1152.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115204",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037115204","Census Tract 1152.04",,,,3953,326,169,127,88,427,681,805,345,468,300,168,49,8.25,4.28,3.21,2.23,10.8,17.23,20.36,8.73,11.84,7.59,4.25,1.24
"06037115301","Census Tract 1153.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037115301","Census Tract 1153.01",,,,4438,220,161,313,116,268,601,596,555,771,513,191,133,4.96,3.63,7.05,2.61,6.04,13.54,13.43,12.51,17.37,11.56,4.3,3
"06037115302","Census Tract 1153.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037115302","Census Tract 1153.02",,,,3839,282,205,364,234,367,471,543,532,484,197,131,29,7.35,5.34,9.48,6.1,9.56,12.27,14.14,13.86,12.61,5.13,3.41,0.76
"06037115401","Census Tract 1154.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037115401","Census Tract 1154.01",,,,5637,219,262,535,249,418,643,724,974,810,555,216,32,3.89,4.65,9.49,4.42,7.42,11.41,12.84,17.28,14.37,9.85,3.83,0.57
"06037115403","Census Tract 1154.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115403",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037115403","Census Tract 1154.03",,,,3379,315,265,101,193,207,578,664,491,277,211,56,21,9.32,7.84,2.99,5.71,6.13,17.11,19.65,14.53,8.2,6.24,1.66,0.62
"06037115404","Census Tract 1154.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115404",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037115404","Census Tract 1154.04",,,,2619,90,74,238,89,191,631,351,404,296,147,82,26,3.44,2.83,9.09,3.4,7.29,24.09,13.4,15.43,11.3,5.61,3.13,0.99
"06037117101","Census Tract 1171.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037117101","Census Tract 1171.01",,,,5233,194,416,334,268,600,498,738,1069,727,252,105,32,3.71,7.95,6.38,5.12,11.47,9.52,14.1,20.43,13.89,4.82,2.01,0.61
"06037117102","Census Tract 1171.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037117102","Census Tract 1171.02",,,,2427,60,70,138,115,237,352,384,229,359,360,106,17,2.47,2.88,5.69,4.74,9.77,14.5,15.82,9.44,14.79,14.83,4.37,0.7
"06037117201","Census Tract 1172.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037117201","Census Tract 1172.01",,,,4108,176,168,250,247,591,745,404,561,492,241,84,149,4.28,4.09,6.09,6.01,14.39,18.14,9.83,13.66,11.98,5.87,2.04,3.63
"06037117202","Census Tract 1172.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037117202","Census Tract 1172.02",,,,2818,131,117,153,72,232,317,310,368,414,366,216,122,4.65,4.15,5.43,2.56,8.23,11.25,11,13.06,14.69,12.99,7.67,4.33
"06037117301","Census Tract 1173.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037117301","Census Tract 1173.01",,,,3808,224,210,280,145,341,416,604,557,552,258,141,80,5.88,5.51,7.35,3.81,8.95,10.92,15.86,14.63,14.5,6.78,3.7,2.1
"06037117302","Census Tract 1173.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037117302","Census Tract 1173.02",,,,4950,186,311,419,168,272,727,654,563,674,478,232,266,3.76,6.28,8.46,3.39,5.49,14.69,13.21,11.37,13.62,9.66,4.69,5.37
"06037117303","Census Tract 1173.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117303",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037117303","Census Tract 1173.03",,,,4162,333,162,190,107,251,727,548,384,633,656,101,70,8,3.89,4.57,2.57,6.03,17.47,13.17,9.23,15.21,15.76,2.43,1.68
"06037117404","Census Tract 1174.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117404",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037117404","Census Tract 1174.04",,,,5216,445,330,208,282,291,665,870,506,847,588,162,22,8.53,6.33,3.99,5.41,5.58,12.75,16.68,9.7,16.24,11.27,3.11,0.42
"06037117405","Census Tract 1174.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117405",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037117405","Census Tract 1174.05",,,,3048,97,314,235,194,525,494,369,300,444,63,12,1,3.18,10.3,7.71,6.36,17.22,16.21,12.11,9.84,14.57,2.07,0.39,0.03
"06037117407","Census Tract 1174.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117407",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037117407","Census Tract 1174.07",,,,3185,286,302,152,201,387,563,465,381,266,182,0,0,8.98,9.48,4.77,6.31,12.15,17.68,14.6,11.96,8.35,5.71,0,0
"06037117408","Census Tract 1174.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117408",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037117408","Census Tract 1174.08",,,,2505,148,236,209,163,243,455,347,291,229,132,29,23,5.91,9.42,8.34,6.51,9.7,18.16,13.85,11.62,9.14,5.27,1.16,0.92
"06037117510","Census Tract 1175.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117510",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037117510","Census Tract 1175.10",,,,3790,318,292,259,232,335,641,615,463,435,139,49,12,8.39,7.7,6.83,6.12,8.84,16.91,16.23,12.22,11.48,3.67,1.29,0.32
"06037117520","Census Tract 1175.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117520",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037117520","Census Tract 1175.20",,,,4345,425,491,484,171,635,529,705,497,193,192,11,12,9.78,11.3,11.14,3.94,14.61,12.17,16.23,11.44,4.44,4.42,0.25,0.28
"06037117530","Census Tract 1175.30, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117530",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037117530","Census Tract 1175.30",,,,5741,418,506,406,258,588,995,811,683,508,321,130,117,7.28,8.81,7.07,4.49,10.24,17.33,14.13,11.9,8.85,5.59,2.26,2.04
"06037119001","Census Tract 1190.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037119001","Census Tract 1190.01",,,,4283,256,169,218,123,427,626,606,576,582,413,238,49,5.98,3.95,5.09,2.87,9.97,14.62,14.15,13.45,13.59,9.64,5.56,1.14
"06037119003","Census Tract 1190.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119003",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037119003","Census Tract 1190.03",,,,3332,107,252,189,162,248,545,537,393,466,221,200,12,3.21,7.56,5.67,4.86,7.44,16.36,16.12,11.79,13.99,6.63,6,0.36
"06037119004","Census Tract 1190.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119004",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037119004","Census Tract 1190.04",,,,2759,295,213,189,38,246,579,204,201,438,219,57,80,10.69,7.72,6.85,1.38,8.92,20.99,7.39,7.29,15.88,7.94,2.07,2.9
